Reading_ID,Battery_ID,Timestamp,Voltage_V,Current_A,Temperature_C,SOC_Percentage,Cycle_Count
R-000342,B-015,2026-03-26 20:25:37,2.76,-16.57,40.17,79.02,106
R-000343,B-008,2026-03-26 20:25:37,3.61,-54.04,27.67,34.86,29
R-000344,B-011,2026-03-26 20:26:37,2.45,-46.67,31.89,22.6,77
R-000345,B-008,2026-03-26 20:26:37,3.65,-56.6,28.48,34.37,29
R-000346,B-010,2026-03-26 20:26:37,2.73,143.42,39.54,84.44,45
R-000347,B-020,2026-03-26 20:26:37,2.71,-11.15,33.36,74.32,88
R-000348,B-003,2026-03-26 20:26:37,3.25,-43.17,37.53,47.44,48
R-000349,B-019,2026-03-26 20:26:37,3.72,149.09,34.25,46.03,32
R-000350,B-007,2026-03-26 20:27:37,3.57,-92.89,38.38,25.87,37
R-000351,B-013,2026-03-26 20:27:37,3.09,-70.81,35.41,17.04,191
R-000352,B-010,2026-03-26 20:27:37,2.78,127.69,25.79,85.37,45
R-000353,B-012,2026-03-26 20:27:37,3.68,78.09,36.8,42.93,174
R-000354,B-016,2026-03-26 20:27:37,2.58,-23.52,43.09,46.5,168
R-000355,B-015,2026-03-26 20:27:37,2.69,-49.47,30.39,78.7,106
R-000356,B-025,2026-03-26 20:27:37,2.38,-14.04,32.57,26.72,123
R-000357,B-008,2026-03-26 20:27:37,3.62,-67.05,44.67,33.62,29
R-000358,B-005,2026-03-26 20:27:37,3.17,95.17,44.21,29.92,199
R-000359,B-001,2026-03-26 20:27:37,3.19,-71.64,35.78,38.15,190
R-000360,B-021,2026-03-26 20:27:37,3.44,-13.87,35.25,68.46,25
R-000361,B-022,2026-03-26 20:28:37,3.35,-70.23,34.81,52.84,129
R-000362,B-015,2026-03-26 20:28:37,2.69,-44.35,37.33,77.8,106
R-000363,B-002,2026-03-26 20:28:37,3.67,66.9,31.02,37.13,53
R-000364,B-021,2026-03-26 20:28:37,3.43,-58.08,28.65,68.07,25
R-000365,B-007,2026-03-26 20:28:37,3.61,-69.36,40.63,25.58,37
R-000366,B-014,2026-03-26 20:28:37,3.87,-66.74,42.0,65.16,152
R-000367,B-006,2026-03-26 20:28:37,2.32,-59.57,36.28,12.93,109
R-000368,B-001,2026-03-26 20:28:37,3.23,-39.39,31.7,37.8,190
R-000369,B-023,2026-03-26 20:28:37,3.85,-99.36,31.58,61.78,136
R-000370,B-017,2026-03-26 20:28:37,3.0,-92.03,26.25,13.33,169
R-000371,B-018,2026-03-26 20:28:37,2.47,62.46,29.96,38.04,103
R-000372,B-012,2026-03-26 20:28:37,3.75,149.04,25.21,44.27,174
R-000373,B-018,2026-03-26 20:29:37,2.47,133.94,27.04,39.27,103
R-000374,B-004,2026-03-26 20:29:37,2.86,-74.99,42.37,99.14,146
R-000375,B-015,2026-03-26 20:29:37,2.69,-13.46,29.55,77.16,106
R-000376,B-024,2026-03-26 20:29:37,2.31,-83.61,34.41,10.08,59
R-000377,B-023,2026-03-26 20:29:37,3.87,-54.55,34.18,61.22,136
R-000378,B-020,2026-03-26 20:29:37,2.68,-44.99,37.03,74.08,88
R-000379,B-025,2026-03-26 20:29:37,2.38,-54.96,27.08,26.52,123
R-000380,B-011,2026-03-26 20:30:37,2.37,-97.18,44.96,22.4,77
R-000381,B-015,2026-03-26 20:30:37,2.75,-51.63,33.53,76.28,106
R-000382,B-003,2026-03-26 20:30:37,3.25,-53.92,31.5,46.78,48
R-000383,B-008,2026-03-26 20:30:37,3.67,-47.29,39.78,33.17,29
R-000384,B-013,2026-03-26 20:30:37,3.06,-51.9,38.25,16.54,191
R-000385,B-009,2026-03-26 20:30:37,3.98,-43.43,37.52,79.6,104
R-000386,B-007,2026-03-26 20:30:37,3.52,-38.43,39.79,24.65,37
R-000387,B-014,2026-03-26 20:31:37,3.92,-66.55,37.55,64.17,152
R-000388,B-024,2026-03-26 20:31:37,2.37,-85.48,41.47,9.15,59
R-000389,B-011,2026-03-26 20:31:37,2.37,-19.09,26.96,21.53,77
R-000390,B-012,2026-03-26 20:31:37,3.78,57.73,42.45,44.8,174
R-000391,B-016,2026-03-26 20:31:37,2.59,-95.55,29.1,46.11,168
R-000392,B-019,2026-03-26 20:31:37,3.72,128.6,34.68,46.92,32
R-000393,B-010,2026-03-26 20:32:37,2.73,131.47,30.08,86.58,45
R-000394,B-012,2026-03-26 20:32:37,3.77,75.07,41.85,45.97,174
R-000395,B-004,2026-03-26 20:32:37,2.89,-44.48,38.07,99.0,146
R-000396,B-016,2026-03-26 20:32:37,2.5,-53.45,44.87,45.45,168
R-000397,B-005,2026-03-26 20:32:37,3.12,85.78,41.63,30.51,199
R-000398,B-017,2026-03-26 20:32:37,3.02,-17.81,37.54,12.56,169
R-000399,B-006,2026-03-26 20:32:37,2.36,-72.0,28.33,12.13,109
R-000400,B-024,2026-03-26 20:33:37,2.36,-48.14,36.64,8.43,59
R-000401,B-001,2026-03-26 20:33:37,3.19,-35.95,28.51,37.5,190
R-000402,B-006,2026-03-26 20:33:37,2.31,-28.19,32.25,11.43,109
R-000403,B-018,2026-03-26 20:33:37,2.5,93.65,39.53,40.04,103
R-000404,B-004,2026-03-26 20:33:37,2.85,-41.32,30.44,98.62,146
R-000405,B-022,2026-03-26 20:33:37,3.26,-44.74,29.29,52.3,129
R-000406,B-020,2026-03-26 20:33:37,2.74,-49.93,43.61,73.88,88
R-000407,B-002,2026-03-26 20:33:37,3.65,118.15,26.79,38.0,53
R-000408,B-009,2026-03-26 20:33:37,3.97,-10.24,37.9,78.62,104
R-000409,B-014,2026-03-26 20:33:37,3.91,-51.79,29.3,63.55,152
R-000410,B-021,2026-03-26 20:33:37,3.41,-75.31,65.5,67.11,25
R-000411,B-016,2026-03-26 20:34:37,2.5,-56.35,28.41,45.08,168
R-000412,B-005,2026-03-26 20:34:37,3.18,99.38,27.85,31.19,199
R-000413,B-008,2026-03-26 20:34:37,3.68,-69.14,29.56,32.22,29
R-000414,B-025,2026-03-26 20:34:37,2.46,-17.07,26.36,25.87,123
R-000415,B-002,2026-03-26 20:34:37,3.73,146.53,43.83,38.89,53
R-000416,B-023,2026-03-26 20:34:37,3.85,-51.52,34.27,60.5,136
R-000417,B-007,2026-03-26 20:34:37,3.55,-74.15,36.36,23.8,37
R-000418,B-017,2026-03-26 20:34:37,2.98,-81.83,38.93,11.92,169
R-000419,B-018,2026-03-26 20:34:37,2.53,148.35,25.15,40.32,103
R-000420,B-024,2026-03-26 20:35:37,2.28,-64.98,36.15,7.8,59
R-000421,B-010,2026-03-26 20:35:37,2.76,144.16,27.89,87.23,45
R-000422,B-015,2026-03-26 20:35:37,2.68,-10.35,35.51,75.77,106
R-000423,B-004,2026-03-26 20:35:37,2.83,-78.48,34.26,97.67,146
R-000424,B-013,2026-03-26 20:35:37,3.02,-78.47,37.66,16.3,191
R-000425,B-005,2026-03-26 20:35:37,3.17,70.91,44.1,32.44,199
R-000426,B-003,2026-03-26 20:35:37,3.25,-61.75,36.5,46.58,48
R-000427,B-016,2026-03-26 20:36:37,2.53,-76.47,31.64,44.29,168
R-000428,B-019,2026-03-26 20:36:37,3.8,101.13,26.88,47.95,32
R-000429,B-011,2026-03-26 20:36:37,2.42,-55.98,39.53,21.42,77
R-000430,B-017,2026-03-26 20:36:37,2.99,-91.06,28.85,11.31,169
R-000431,B-025,2026-03-26 20:36:37,2.39,-70.41,38.86,25.72,123
R-000432,B-010,2026-03-26 20:36:37,2.74,121.03,26.74,87.75,45
R-000433,B-022,2026-03-26 20:36:37,3.34,-71.83,37.15,51.81,129
R-000434,B-001,2026-03-26 20:36:37,3.23,-91.53,34.13,36.78,190
R-000435,B-008,2026-03-26 20:36:37,3.6,-51.42,43.55,31.41,29
R-000436,B-014,2026-03-26 20:37:37,3.94,-22.6,28.43,62.58,152
R-000437,B-021,2026-03-26 20:37:37,3.41,-79.08,27.2,66.9,25
R-000438,B-022,2026-03-26 20:37:37,3.25,-12.54,41.76,51.48,129
R-000439,B-006,2026-03-26 20:37:37,2.31,-16.41,32.74,10.55,109
R-000440,B-016,2026-03-26 20:37:37,2.57,-42.23,44.09,44.02,168
R-000441,B-012,2026-03-26 20:37:37,3.74,106.78,35.78,46.13,174
R-000442,B-015,2026-03-26 20:37:37,2.73,-20.73,38.54,74.97,106
R-000443,B-023,2026-03-26 20:37:37,3.81,-42.24,32.31,59.64,136
R-000444,B-009,2026-03-26 20:37:37,4.06,-19.34,27.47,78.06,104
R-000445,B-003,2026-03-26 20:37:37,3.23,-13.37,43.58,46.0,48
R-000446,B-008,2026-03-26 20:37:37,3.64,-99.05,36.11,31.2,29
R-000447,B-007,2026-03-26 20:38:37,3.52,-84.56,25.46,23.56,37
R-000448,B-005,2026-03-26 20:38:37,3.22,72.19,36.56,33.79,199
R-000449,B-018,2026-03-26 20:38:37,2.49,106.84,30.35,40.84,103
R-000450,B-004,2026-03-26 20:38:37,2.87,-99.83,44.34,97.41,146
R-000451,B-025,2026-03-26 20:38:37,2.44,-99.7,32.46,25.35,123
R-000452,B-019,2026-03-26 20:38:37,3.8,78.63,27.63,49.22,32
R-000453,B-013,2026-03-26 20:38:37,3.0,-89.73,41.1,15.68,191
R-000454,B-017,2026-03-26 20:38:37,2.97,-81.92,38.49,10.45,169
R-000455,B-021,2026-03-26 20:38:37,3.4,-44.44,72.72,65.94,25
R-000456,B-020,2026-03-26 20:38:37,2.74,-57.19,39.76,73.76,88
R-000457,B-024,2026-03-26 20:38:37,2.37,-11.5,43.62,7.4,59
R-000458,B-015,2026-03-26 20:39:37,2.73,-63.38,29.97,74.24,106
R-000459,B-018,2026-03-26 20:39:37,2.49,96.19,28.54,41.56,103
R-000460,B-023,2026-03-26 20:39:37,3.89,-83.66,27.32,59.54,136
R-000461,B-011,2026-03-26 20:39:37,2.4,-88.55,38.28,20.53,77
R-000462,B-016,2026-03-26 20:39:37,2.5,-38.7,34.03,43.15,168
R-000463,B-002,2026-03-26 20:39:37,3.65,123.53,39.87,39.78,53
R-000464,B-001,2026-03-26 20:40:37,3.21,-89.63,31.24,36.21,190
R-000465,B-012,2026-03-26 20:40:37,3.76,114.18,42.63,46.7,174
R-000466,B-020,2026-03-26 20:40:37,2.75,-56.96,35.49,73.09,88
R-000467,B-017,2026-03-26 20:40:37,3.04,-35.56,34.47,9.63,169
R-000468,B-010,2026-03-26 20:40:37,2.79,51.79,42.6,89.09,45
R-000469,B-020,2026-03-26 20:41:37,2.66,-53.49,26.87,72.47,88
R-000470,B-002,2026-03-26 20:41:37,3.72,138.93,32.89,41.28,53
R-000471,B-004,2026-03-26 20:41:37,2.87,-90.72,42.6,96.57,146
R-000472,B-014,2026-03-26 20:41:37,3.92,-88.1,41.5,61.93,152
R-000473,B-006,2026-03-26 20:41:37,2.37,-28.49,41.52,10.07,109
R-000474,B-024,2026-03-26 20:41:37,2.33,-41.24,35.92,6.41,59
R-000475,B-019,2026-03-26 20:41:37,3.76,125.37,40.93,50.28,32
R-000476,B-003,2026-03-26 20:42:37,3.21,-96.59,37.61,45.87,48
R-000477,B-023,2026-03-26 20:42:37,3.88,-96.18,38.09,58.59,136
R-000478,B-015,2026-03-26 20:42:37,2.7,-66.71,26.47,74.05,106
R-000479,B-007,2026-03-26 20:42:37,3.59,-11.45,31.35,22.67,37
R-000480,B-012,2026-03-26 20:42:37,3.71,100.93,37.47,46.82,174
R-000481,B-013,2026-03-26 20:42:37,3.02,-69.67,36.61,15.13,191
R-000482,B-022,2026-03-26 20:42:37,3.32,-29.63,33.53,50.8,129
R-000483,B-009,2026-03-26 20:42:37,4.03,-96.87,40.48,77.44,104
R-000484,B-011,2026-03-26 20:42:37,2.41,-82.79,31.47,19.84,77
R-000485,B-010,2026-03-26 20:42:37,2.79,56.32,42.29,90.3,45
R-000486,B-016,2026-03-26 20:42:37,2.5,-69.67,44.99,42.74,168
R-000487,B-008,2026-03-26 20:42:37,3.59,-72.62,44.79,30.68,29
R-000488,B-025,2026-03-26 20:42:37,2.43,-54.38,34.3,24.8,123
R-000489,B-025,2026-03-26 20:43:37,2.45,-81.24,36.18,24.52,123
R-000490,B-016,2026-03-26 20:43:37,2.48,-10.7,28.44,42.55,168
R-000491,B-020,2026-03-26 20:43:37,2.65,-56.88,32.71,71.98,88
R-000492,B-010,2026-03-26 20:43:37,2.76,93.15,25.1,91.36,45
R-000493,B-021,2026-03-26 20:43:37,3.44,-55.73,42.94,65.79,25
R-000494,B-023,2026-03-26 20:43:37,3.83,-77.13,40.68,57.67,136
R-000495,B-005,2026-03-26 20:43:37,3.18,103.61,38.92,34.89,199
R-000496,B-018,2026-03-26 20:44:37,2.57,84.59,32.28,42.9,103
R-000497,B-017,2026-03-26 20:44:37,2.99,-76.71,27.86,9.01,169
R-000498,B-024,2026-03-26 20:44:37,2.3,-86.67,41.45,5.71,59
R-000499,B-013,2026-03-26 20:44:37,3.0,-28.23,26.17,14.97,191
R-000500,B-008,2026-03-26 20:44:37,3.64,-56.63,25.59,30.29,29
R-000501,B-011,2026-03-26 20:44:37,2.35,-99.84,33.39,19.59,77
R-000502,B-002,2026-03-26 20:44:37,3.76,134.28,41.5,42.77,53
R-000503,B-001,2026-03-26 20:44:37,3.19,-99.49,26.49,35.42,190
R-000504,B-002,2026-03-26 20:45:37,3.68,132.26,25.6,43.68,53
R-000505,B-006,2026-03-26 20:45:37,2.3,-35.77,37.66,9.09,109
R-000506,B-009,2026-03-26 20:45:37,3.96,-52.78,28.8,76.57,104
R-000507,B-025,2026-03-26 20:45:37,2.39,-55.43,39.05,23.85,123
R-000508,B-021,2026-03-26 20:45:37,3.43,-17.33,42.95,65.15,25
R-000509,B-018,2026-03-26 20:45:37,2.49,141.0,30.34,44.05,103
R-000510,B-004,2026-03-26 20:45:37,2.86,-83.31,26.77,96.03,146
R-000511,B-020,2026-03-26 20:45:37,2.73,-98.15,26.66,71.07,88
R-000512,B-014,2026-03-26 20:45:37,3.88,-73.96,29.86,61.15,152
R-000513,B-010,2026-03-26 20:46:37,2.77,122.24,41.66,91.58,45
R-000514,B-019,2026-03-26 20:46:37,3.78,93.98,29.69,51.72,32
R-000515,B-003,2026-03-26 20:46:37,3.29,-62.48,35.03,45.15,48
R-000516,B-017,2026-03-26 20:46:37,3.02,-24.44,27.1,8.25,169
R-000517,B-018,2026-03-26 20:47:37,2.55,62.25,41.32,45.12,103
R-000518,B-012,2026-03-26 20:47:37,3.72,117.62,27.07,47.64,174
R-000519,B-022,2026-03-26 20:47:37,3.26,-76.73,40.61,50.13,129
R-000520,B-010,2026-03-26 20:47:37,2.81,99.33,25.56,91.72,45
R-000521,B-003,2026-03-26 20:47:37,3.28,-20.58,43.3,44.81,48
R-000522,B-013,2026-03-26 20:47:37,3.04,-80.66,25.91,14.69,191
R-000523,B-021,2026-03-26 20:47:37,3.43,-87.49,29.0,64.63,25
R-000524,B-025,2026-03-26 20:47:37,2.45,-14.81,33.44,23.63,123
R-000525,B-015,2026-03-26 20:47:37,2.66,-48.33,32.94,73.21,106
R-000526,B-008,2026-03-26 20:47:37,3.57,-83.46,29.3,29.73,29
R-000527,B-004,2026-03-26 20:47:37,2.8,-28.02,39.8,95.34,146
R-000528,B-023,2026-03-26 20:47:37,3.81,-82.6,44.55,57.43,136
R-000529,B-006,2026-03-26 20:47:37,2.36,-57.11,33.25,8.5,109
R-000530,B-017,2026-03-26 20:47:37,2.96,-97.73,41.01,7.99,169
R-000531,B-016,2026-03-26 20:47:37,2.5,-73.7,34.05,42.21,168
R-000532,B-007,2026-03-26 20:47:37,3.56,-71.57,27.4,22.1,37
R-000533,B-009,2026-03-26 20:48:37,4.87,-27.51,37.95,76.34,104
R-000534,B-024,2026-03-26 20:48:37,2.34,-75.58,35.26,5.13,59
R-000535,B-003,2026-03-26 20:48:37,3.24,-57.36,33.11,44.18,48
R-000536,B-005,2026-03-26 20:48:37,3.13,76.15,30.43,35.87,199
R-000537,B-013,2026-03-26 20:49:37,3.05,-46.94,25.49,14.36,191
R-000538,B-011,2026-03-26 20:49:37,2.37,-67.08,44.09,19.48,77
R-000539,B-009,2026-03-26 20:49:37,3.95,-43.95,25.55,76.01,104
R-000540,B-001,2026-03-26 20:49:37,3.13,-97.85,37.17,34.84,190
R-000541,B-020,2026-03-26 20:49:37,2.66,-28.69,34.73,70.52,88
R-000542,B-014,2026-03-26 20:49:37,3.87,-13.42,36.16,60.66,152
R-000543,B-017,2026-03-26 20:49:37,2.98,-53.75,34.3,7.15,169
R-000544,B-006,2026-03-26 20:50:37,2.32,-34.66,32.91,8.35,109
R-000545,B-008,2026-03-26 20:50:37,3.56,-15.03,27.3,29.49,29
R-000546,B-012,2026-03-26 20:50:37,3.78,145.2,35.92,47.75,174
R-000547,B-019,2026-03-26 20:50:37,3.8,128.12,33.05,52.07,32
R-000548,B-001,2026-03-26 20:50:37,3.14,-20.26,41.81,34.67,190
R-000549,B-005,2026-03-26 20:50:37,3.18,117.98,33.71,36.84,199
R-000550,B-021,2026-03-26 20:50:37,3.41,-69.47,44.49,64.44,25
R-000551,B-002,2026-03-26 20:50:37,3.77,87.67,29.82,44.2,53
R-000552,B-004,2026-03-26 20:50:37,2.85,-73.56,34.35,94.73,146
R-000553,B-005,2026-03-26 20:51:37,3.16,130.6,25.25,37.13,199
R-000554,B-001,2026-03-26 20:51:37,3.14,-94.37,41.1,34.36,190
R-000555,B-012,2026-03-26 20:51:37,3.8,127.55,44.34,48.52,174
R-000556,B-017,2026-03-26 20:51:37,2.97,-47.56,40.97,6.48,169
R-000557,B-009,2026-03-26 20:51:37,4.02,-17.73,28.34,75.49,104
R-000558,B-022,2026-03-26 20:51:37,3.28,-29.02,41.88,49.86,129
R-000559,B-014,2026-03-26 20:51:37,3.9,-15.31,39.14,59.76,152
R-000560,B-010,2026-03-26 20:51:37,2.77,61.03,29.34,92.38,45
R-000561,B-020,2026-03-26 20:51:37,2.71,-68.66,34.52,70.11,88
R-000562,B-008,2026-03-26 20:51:37,3.55,-30.38,27.87,28.77,29
R-000563,B-024,2026-03-26 20:51:37,2.35,-61.54,37.06,5.0,59
R-000564,B-015,2026-03-26 20:51:37,2.67,-44.86,44.9,72.57,106
R-000565,B-011,2026-03-26 20:52:37,2.34,-65.2,41.04,19.26,77
R-000566,B-016,2026-03-26 20:52:37,2.5,-51.25,29.32,41.87,168
R-000567,B-025,2026-03-26 20:52:37,2.43,-46.52,32.31,23.42,123
R-000568,B-018,2026-03-26 20:52:37,2.52,144.28,26.49,46.61,103
R-000569,B-007,2026-03-26 20:52:37,3.57,-85.07,27.61,21.6,37
R-000570,B-021,2026-03-26 20:52:37,3.39,-24.55,41.19,64.16,25
R-000571,B-006,2026-03-26 20:52:37,2.3,-96.31,38.64,8.12,109
R-000572,B-017,2026-03-26 20:52:37,2.93,-82.07,36.35,5.58,169
R-000573,B-009,2026-03-26 20:52:37,4.03,-94.9,31.55,75.0,104
R-000574,B-023,2026-03-26 20:52:37,3.83,-63.37,36.29,56.99,136
R-000575,B-003,2026-03-26 20:53:37,3.24,-51.29,38.27,43.89,48
R-000576,B-011,2026-03-26 20:53:37,2.4,-87.04,37.47,18.7,77
R-000577,B-016,2026-03-26 20:53:37,2.51,-23.51,32.65,40.92,168
R-000578,B-004,2026-03-26 20:53:37,2.81,-42.28,44.66,94.25,146
R-000579,B-024,2026-03-26 20:53:37,2.36,61.36,31.06,6.03,59
R-000580,B-014,2026-03-26 20:53:37,3.83,-35.24,43.0,59.12,152
R-000581,B-013,2026-03-26 20:53:37,3.06,-10.06,34.62,13.5,191
R-000582,B-019,2026-03-26 20:53:37,3.8,103.73,33.66,53.23,32
R-000583,B-023,2026-03-26 20:53:37,3.86,-32.51,37.55,56.63,136
R-000584,B-010,2026-03-26 20:53:37,2.77,80.55,38.13,93.71,45
R-000585,B-008,2026-03-26 20:54:37,3.59,-20.15,31.09,28.18,29
R-000586,B-011,2026-03-26 20:54:37,2.39,-43.4,31.84,18.03,77
R-000587,B-005,2026-03-26 20:54:37,3.18,126.1,31.24,37.92,199
R-000588,B-009,2026-03-26 20:54:37,4.0,-30.93,28.32,74.13,104
R-000589,B-021,2026-03-26 20:54:37,3.36,-88.63,37.34,63.8,25
R-000590,B-007,2026-03-26 20:54:37,3.5,-85.49,31.47,21.04,37
R-000591,B-022,2026-03-26 20:54:37,3.23,-21.92,44.66,49.68,129
R-000592,B-018,2026-03-26 20:54:37,2.54,142.91,33.32,47.17,103
R-000593,B-002,2026-03-26 20:55:37,3.76,91.48,44.53,44.51,53
R-000594,B-009,2026-03-26 20:55:37,4.0,-11.19,34.52,73.4,104
R-000595,B-017,2026-03-26 20:55:37,2.99,-14.8,32.14,5.0,169
R-000596,B-014,2026-03-26 20:55:37,3.83,-97.95,36.65,58.68,152
R-000597,B-012,2026-03-26 20:55:37,3.73,74.27,41.94,49.76,174
R-000598,B-018,2026-03-26 20:55:37,2.52,93.03,26.72,48.46,103
R-000599,B-025,2026-03-26 20:55:37,2.45,-55.41,27.02,22.59,123
R-000600,B-020,2026-03-26 20:55:37,2.66,-44.46,41.11,69.63,88
R-000601,B-004,2026-03-26 20:56:37,2.81,-70.76,44.26,93.49,146
R-000602,B-011,2026-03-26 20:56:37,2.39,-11.39,32.28,17.07,77
R-000603,B-002,2026-03-26 20:56:37,3.73,104.89,38.33,45.19,53
R-000604,B-001,2026-03-26 20:56:37,3.17,-26.31,39.55,33.64,190
R-000605,B-006,2026-03-26 20:56:37,2.35,-93.48,36.57,7.3,109
R-000606,B-016,2026-03-26 20:56:37,2.48,-32.29,30.2,40.1,168
R-000607,B-015,2026-03-26 20:56:37,2.65,-95.38,25.52,72.21,106
R-000608,B-008,2026-03-26 20:57:37,3.57,-35.33,31.64,27.69,29
R-000609,B-024,2026-03-26 20:57:37,2.32,112.99,29.27,6.57,59
R-000610,B-011,2026-03-26 20:57:37,2.35,-55.34,41.41,16.5,77
R-000611,B-017,2026-03-26 20:57:37,2.95,105.73,37.96,5.35,169
R-000612,B-016,2026-03-26 20:57:37,2.5,-24.58,44.7,39.71,168
R-000613,B-003,2026-03-26 20:57:37,3.2,-30.2,36.82,43.13,48
R-000614,B-010,2026-03-26 20:57:37,2.78,128.81,40.24,93.92,45
R-000615,B-021,2026-03-26 20:57:37,3.37,-88.19,29.92,63.48,25
R-000616,B-010,2026-03-26 20:58:37,2.8,126.24,36.29,94.12,45
R-000617,B-004,2026-03-26 20:58:37,2.84,-15.14,28.37,92.74,146
R-000618,B-019,2026-03-26 20:58:37,3.83,138.63,27.21,53.96,32
R-000619,B-023,2026-03-26 20:58:37,3.79,-24.79,30.94,56.12,136
R-000620,B-018,2026-03-26 20:58:37,2.56,135.26,35.68,49.33,103
R-000621,B-007,2026-03-26 20:58:37,3.52,-78.64,33.85,20.21,37
R-000622,B-024,2026-03-26 20:58:37,2.33,60.83,34.22,7.29,59
R-000623,B-012,2026-03-26 20:58:37,3.75,103.16,29.85,50.94,174
R-000624,B-005,2026-03-26 20:58:37,3.15,79.29,44.01,38.04,199
R-000625,B-013,2026-03-26 20:58:37,3.01,-55.83,41.89,13.08,191
R-000626,B-007,2026-03-26 20:59:37,3.52,-23.02,29.24,19.24,37
R-000627,B-009,2026-03-26 20:59:37,3.97,-62.9,28.87,73.11,104
R-000628,B-017,2026-03-26 20:59:37,2.94,85.81,43.35,6.64,169
R-000629,B-022,2026-03-26 20:59:37,3.32,-10.45,29.89,49.41,129
R-000630,B-008,2026-03-26 20:59:37,3.58,-81.89,39.66,27.12,29
R-000631,B-002,2026-03-26 20:59:37,3.77,123.07,43.8,46.15,53
R-000632,B-003,2026-03-26 20:59:37,3.2,-79.54,32.86,42.58,48
R-000633,B-006,2026-03-26 21:00:37,2.36,-35.49,41.38,6.93,109
R-000634,B-020,2026-03-26 21:00:37,2.71,-63.19,41.77,68.83,88
R-000635,B-005,2026-03-26 21:00:37,3.19,66.11,42.85,38.31,199
R-000636,B-021,2026-03-26 21:00:37,3.42,-54.69,29.79,62.87,25
R-000637,B-001,2026-03-26 21:00:37,3.16,-73.31,37.29,33.43,190
R-000638,B-014,2026-03-26 21:00:37,3.83,-80.01,41.79,58.22,152
R-000639,B-025,2026-03-26 21:00:37,2.39,-76.43,29.7,22.06,123
R-000640,B-003,2026-03-26 21:00:37,3.18,-71.61,27.93,41.59,48
R-000641,B-010,2026-03-26 21:00:37,2.82,52.83,32.21,95.54,45
R-000642,B-024,2026-03-26 21:01:37,2.3,89.37,43.28,7.96,59
R-000643,B-007,2026-03-26 21:01:37,3.47,-79.76,34.15,18.82,37
R-000644,B-006,2026-03-26 21:01:37,2.36,-38.34,29.43,6.58,109
R-000645,B-011,2026-03-26 21:01:37,2.34,-17.25,35.55,15.68,77
R-000646,B-015,2026-03-26 21:01:37,2.66,-89.76,36.68,71.73,106
R-000647,B-014,2026-03-26 21:01:37,3.87,-52.96,36.07,58.07,152
R-000648,B-025,2026-03-26 21:01:37,2.37,-22.79,38.22,21.6,123
R-000649,B-004,2026-03-26 21:01:37,2.81,-28.57,29.72,91.87,146
R-000650,B-021,2026-03-26 21:01:37,3.36,-53.84,35.47,61.88,25
R-000651,B-018,2026-03-26 21:01:37,2.53,148.85,42.72,50.44,103
R-000652,B-012,2026-03-26 21:02:37,3.79,106.58,29.03,52.17,174
R-000653,B-017,2026-03-26 21:02:37,2.99,50.64,41.68,8.14,169
R-000654,B-001,2026-03-26 21:02:37,3.15,-44.8,25.07,33.1,190
R-000655,B-003,2026-03-26 21:02:37,3.19,-52.77,30.52,41.4,48
R-000656,B-013,2026-03-26 21:02:37,3.05,-54.95,33.65,12.63,191
R-000657,B-016,2026-03-26 21:02:37,2.53,-26.58,26.58,39.15,168
R-000658,B-002,2026-03-26 21:02:37,3.75,62.65,36.87,47.51,53
R-000659,B-005,2026-03-26 21:03:37,3.18,100.51,44.56,38.68,199
R-000660,B-020,2026-03-26 21:03:37,2.69,-16.28,41.62,68.17,88
R-000661,B-019,2026-03-26 21:03:37,3.86,78.6,29.23,54.27,32
R-000662,B-010,2026-03-26 21:03:37,2.82,64.21,30.0,96.22,45
R-000663,B-023,2026-03-26 21:03:37,3.84,-57.86,38.29,55.22,136
R-000664,B-003,2026-03-26 21:03:37,3.21,-80.7,37.76,41.06,48
R-000665,B-015,2026-03-26 21:04:37,2.72,-80.8,25.34,70.75,106
R-000666,B-008,2026-03-26 21:04:37,3.6,-28.86,42.81,26.74,29
R-000667,B-007,2026-03-26 21:04:37,3.5,-78.19,35.83,18.65,37
R-000668,B-009,2026-03-26 21:04:37,3.93,-92.7,26.22,72.97,104
R-000669,B-006,2026-03-26 21:04:37,2.27,-21.2,44.67,6.14,109
R-000670,B-001,2026-03-26 21:04:37,3.15,-73.67,44.33,32.99,190
R-000671,B-012,2026-03-26 21:04:37,3.82,51.7,25.8,52.45,174
R-000672,B-016,2026-03-26 21:04:37,2.46,-13.02,27.67,38.62,168
R-000673,B-020,2026-03-26 21:04:37,2.66,-36.76,26.01,67.61,88
R-000674,B-022,2026-03-26 21:04:37,3.26,-12.6,32.11,48.68,129
R-000675,B-017,2026-03-26 21:05:37,3.02,66.67,31.97,8.62,169
R-000676,B-025,2026-03-26 21:05:37,2.45,-78.14,27.94,21.49,123
R-000677,B-016,2026-03-26 21:05:37,2.47,-74.47,39.91,38.11,168
R-000678,B-004,2026-03-26 21:05:37,2.76,-12.24,43.93,91.22,146
R-000679,B-005,2026-03-26 21:05:37,3.18,72.16,32.94,39.61,199
R-000680,B-021,2026-03-26 21:05:37,3.35,-70.04,35.83,60.92,25
R-000681,B-007,2026-03-26 21:05:37,3.55,-79.54,33.58,18.5,37
R-000682,B-014,2026-03-26 21:05:37,3.88,-45.27,31.76,57.43,152
R-000683,B-013,2026-03-26 21:05:37,3.0,-67.64,32.39,12.09,191
